timestamp,frame,track_id,class_id,class_name,confidence,x1,y1,x2,y2,cx,cy,foot_x,foot_y,age,missed,total_motion,static_frames,visible
2026-07-07 18:21:27,1404,1,0,person,0.66496,318,468,513,903,415,685,415,903,1403,0,6994.49,0,1
2026-07-07 18:21:27,1404,2,0,person,0.575101,1455,561,1719,894,1587,727,1587,894,1405,0,5545.37,0,1
2026-07-07 18:21:27,1405,1,0,person,0.650583,318,468,516,891,417,679,417,891,1404,0,7000.81,0,1
2026-07-07 18:21:27,1405,2,0,person,0.54994,1461,561,1749,894,1605,727,1605,894,1406,0,5563.37,0,1
2026-07-07 18:21:27,1406,1,0,person,0.661366,318,468,513,891,415,679,415,891,1405,0,7002.81,0,1
2026-07-07 18:21:27,1406,2,0,person,0.654177,1455,558,1707,900,1581,729,1581,900,1407,0,5587.46,0,1
2026-07-07 18:21:27,1407,1,0,person,0.66496,324,468,510,900,417,684,417,900,1406,0,7008.2,0,1
2026-07-07 18:21:27,1407,2,0,person,0.650583,1455,561,1710,900,1582,730,1582,900,1408,0,5588.87,1,1
2026-07-07 18:21:28,1408,1,0,person,0.614639,324,468,507,906,415,687,415,906,1407,0,7011.8,0,1
2026-07-07 18:21:28,1408,2,0,person,0.661366,1452,561,1707,900,1579,730,1579,900,1409,0,5591.87,0,1
2026-07-07 18:21:28,1409,1,0,person,0.557129,324,468,504,903,414,685,414,903,1408,0,7014.04,0,1
2026-07-07 18:21:28,1409,2,0,person,0.668554,1455,561,1710,900,1582,730,1582,900,1410,0,5594.87,0,1
2026-07-07 18:21:28,1410,1,0,person,0.621828,324,468,501,906,412,687,412,906,1409,0,7016.87,0,1
2026-07-07 18:21:28,1410,2,0,person,0.661366,1455,558,1707,900,1581,729,1581,900,1411,0,5596.28,1,1
2026-07-07 18:21:28,1411,1,0,person,0.596667,321,468,504,906,412,687,412,906,1410,0,7016.87,1,1
2026-07-07 18:21:28,1411,2,0,person,0.661366,1455,558,1710,897,1582,727,1582,897,1412,0,5598.52,0,1
2026-07-07 18:21:28,1412,1,0,person,0.614639,324,468,504,903,414,685,414,903,1411,0,7019.69,0,1
2026-07-07 18:21:28,1412,2,0,person,0.643394,1455,558,1713,894,1584,726,1584,894,1413,0,5600.76,0,1
2026-07-07 18:21:28,1413,1,0,person,0.603856,321,468,504,891,412,679,412,891,1412,0,7026.02,0,1
2026-07-07 18:21:28,1413,2,0,person,0.654177,1455,558,1707,900,1581,729,1581,900,1414,0,5605,0,1
2026-07-07 18:21:28,1414,1,0,person,0.661366,318,471,507,900,412,685,412,900,1413,0,7032.02,0,1
2026-07-07 18:21:28,1414,2,0,person,0.668554,1455,561,1710,900,1582,730,1582,900,1415,0,5606.41,1,1
2026-07-07 18:21:28,1415,1,0,person,0.629016,324,468,507,909,415,688,415,909,1414,0,7036.26,0,1
2026-07-07 18:21:28,1415,2,0,person,0.614639,1455,561,1710,900,1582,730,1582,900,1416,0,5606.41,2,1
2026-07-07 18:21:28,1416,1,0,person,0.632611,321,471,507,903,414,687,414,903,1415,0,7037.68,1,1
2026-07-07 18:21:28,1416,2,0,person,0.646988,1455,558,1722,897,1588,727,1588,897,1417,0,5613.12,0,1
2026-07-07 18:21:28,1417,1,0,person,0.621828,324,468,507,906,415,687,415,906,1416,0,7038.68,2,1
2026-07-07 18:21:28,1417,2,0,person,0.618233,1455,558,1719,894,1587,726,1587,894,1418,0,5614.54,1,1
2026-07-07 18:21:28,1418,1,0,person,0.632611,321,468,507,897,414,682,414,897,1417,0,7043.77,0,1
2026-07-07 18:21:28,1418,2,0,person,0.636205,1455,558,1713,900,1584,729,1584,900,1419,0,5618.78,0,1
2026-07-07 18:21:28,1419,1,0,person,0.625422,321,471,507,900,414,685,414,900,1418,0,7046.77,0,1
2026-07-07 18:21:28,1419,2,0,person,0.629016,1455,558,1713,894,1584,726,1584,894,1420,0,5621.78,0,1
2026-07-07 18:21:28,1420,1,0,person,0.636205,324,471,507,906,415,688,415,906,1419,0,7049.94,0,1
2026-07-07 18:21:28,1420,2,0,person,0.614639,1455,558,1713,894,1584,726,1584,894,1421,0,5621.78,1,1
2026-07-07 18:21:28,1421,1,0,person,0.621828,315,471,507,903,411,687,411,903,1420,0,7054.06,0,1
2026-07-07 18:21:28,1421,2,0,person,0.654177,1455,558,1716,894,1585,726,1585,894,1422,0,5622.78,2,1
2026-07-07 18:21:28,1422,1,0,person,0.618233,312,474,507,900,409,687,409,900,1421,0,7056.06,0,1
2026-07-07 18:21:28,1422,2,0,person,0.668554,1455,558,1710,900,1582,729,1582,900,1423,0,5627.02,0,1
2026-07-07 18:21:29,1423,1,0,person,0.639799,315,474,507,900,411,687,411,900,1422,0,7058.06,0,1
2026-07-07 18:21:29,1423,2,0,person,0.682932,1455,558,1710,900,1582,729,1582,900,1424,0,5627.02,1,1
2026-07-07 18:21:29,1424,1,0,person,0.629016,318,477,507,897,412,687,412,897,1423,0,7059.06,1,1
2026-07-07 18:21:29,1424,2,0,person,0.686526,1455,558,1707,900,1581,729,1581,900,1425,0,5628.02,2,1
2026-07-07 18:21:29,1425,1,0,person,0.618233,318,477,507,900,412,688,412,900,1424,0,7060.06,2,1
2026-07-07 18:21:29,1425,2,0,person,0.661366,1455,558,1710,900,1582,729,1582,900,1426,0,5629.02,3,1
2026-07-07 18:21:29,1426,1,0,person,0.632611,318,480,507,900,412,690,412,900,1425,0,7062.06,0,1
2026-07-07 18:21:29,1426,2,0,person,0.718876,1455,558,1707,900,1581,729,1581,900,1427,0,5630.02,4,1
2026-07-07 18:21:29,1427,1,0,person,0.643394,309,480,507,897,408,688,408,897,1426,0,7066.53,0,1
2026-07-07 18:21:29,1427,2,0,person,0.66496,1455,558,1710,900,1582,729,1582,900,1428,0,5631.02,5,1
2026-07-07 18:21:29,1428,1,0,person,0.632611,309,483,507,903,408,693,408,903,1427,0,7071.53,0,1
2026-07-07 18:21:29,1428,2,0,person,0.690121,1455,558,1707,903,1581,730,1581,903,1429,0,5632.43,6,1
2026-07-07 18:21:29,1429,1,0,person,0.629016,306,483,507,903,406,693,406,903,1428,0,7073.53,0,1
2026-07-07 18:21:29,1429,2,0,person,0.657771,1455,558,1707,900,1581,729,1581,900,1430,0,5633.43,7,1
2026-07-07 18:21:29,1430,1,0,person,0.657771,306,483,507,906,406,694,406,906,1429,0,7074.53,1,1
2026-07-07 18:21:29,1430,2,0,person,0.661366,1455,558,1707,903,1581,730,1581,903,1431,0,5634.43,8,1
2026-07-07 18:21:29,1431,1,0,person,0.650583,306,486,507,894,406,690,406,894,1430,0,7078.53,0,1
2026-07-07 18:21:29,1431,2,0,person,0.675743,1458,558,1707,906,1582,732,1582,906,1432,0,5636.67,5,1
2026-07-07 18:21:29,1432,1,0,person,0.654177,309,486,507,894,408,690,408,894,1431,0,7080.53,0,1
2026-07-07 18:21:29,1432,2,0,person,0.66496,1455,561,1704,906,1579,733,1579,906,1433,0,5639.83,2,1
2026-07-07 18:21:29,1433,1,0,person,0.650583,306,483,510,891,408,687,408,891,1432,0,7083.53,0,1
2026-07-07 18:21:29,1433,2,0,person,0.661366,1458,558,1704,906,1581,732,1581,906,1434,0,5642.07,0,1
2026-07-07 18:21:29,1434,1,0,person,0.639799,306,483,510,900,408,691,408,900,1433,0,7087.53,0,1
2026-07-07 18:21:29,1434,2,0,person,0.66496,1458,561,1704,906,1581,733,1581,906,1435,0,5643.07,1,1
2026-07-07 18:21:29,1435,1,0,person,0.625422,303,483,507,900,405,691,405,900,1434,0,7090.53,0,1
2026-07-07 18:21:29,1435,2,0,person,0.700904,1455,561,1704,903,1579,732,1579,903,1436,0,5645.3,0,1
2026-07-07 18:21:29,1436,1,0,person,0.603856,291,483,510,897,400,690,400,897,1435,0,7095.63,0,1
2026-07-07 18:21:29,1436,2,0,person,0.697309,1455,561,1707,906,1581,733,1581,906,1437,0,5647.54,0,1
2026-07-07 18:21:29,1437,1,0,person,0.614639,294,483,510,897,402,690,402,897,1436,0,7097.63,0,1
2026-07-07 18:21:29,1437,2,0,person,0.715281,1455,561,1704,906,1579,733,1579,906,1438,0,5649.54,0,1
2026-07-07 18:21:30,1438,1,0,person,0.650583,303,483,507,900,405,691,405,900,1437,0,7100.79,0,1
2026-07-07 18:21:30,1438,2,0,person,0.668554,1455,561,1704,906,1579,733,1579,906,1439,0,5649.54,1,1
2026-07-07 18:21:30,1439,1,0,person,0.668554,303,483,507,900,405,691,405,900,1438,0,7100.79,1,1
2026-07-07 18:21:30,1439,2,0,person,0.704498,1455,558,1704,903,1579,730,1579,903,1440,0,5652.54,0,1
2026-07-07 18:21:30,1440,1,0,person,0.66496,306,483,510,903,408,693,408,903,1439,0,7104.4,0,1
2026-07-07 18:21:30,1440,2,0,person,0.679338,1455,558,1701,903,1578,730,1578,903,1441,0,5653.54,1,1
2026-07-07 18:21:30,1441,1,0,person,0.632611,303,486,507,900,405,693,405,900,1440,0,7107.4,0,1
2026-07-07 18:21:30,1441,2,0,person,0.715281,1455,558,1704,903,1579,730,1579,903,1442,0,5654.54,2,1
2026-07-07 18:21:30,1442,1,0,person,0.639799,306,483,507,900,406,691,406,900,1441,0,7109.63,0,1
2026-07-07 18:21:30,1442,2,0,person,0.672149,1455,558,1704,903,1579,730,1579,903,1443,0,5654.54,3,1
2026-07-07 18:21:30,1443,1,0,person,0.650583,309,483,507,882,408,682,408,882,1442,0,7118.85,0,1
2026-07-07 18:21:30,1443,2,0,person,0.690121,1455,558,1704,903,1579,730,1579,903,1444,0,5654.54,4,1
2026-07-07 18:21:30,1444,1,0,person,0.643394,306,483,507,897,406,690,406,897,1443,0,7127.1,0,1
2026-07-07 18:21:30,1444,2,0,person,0.650583,1455,558,1707,906,1581,732,1581,906,1445,0,5657.37,1,1
2026-07-07 18:21:30,1445,1,0,person,0.629016,303,483,507,900,405,691,405,900,1444,0,7128.51,1,1
2026-07-07 18:21:30,1445,2,0,person,0.636205,1455,561,1716,900,1585,730,1585,900,1446,0,5661.84,0,1
2026-07-07 18:21:30,1446,1,0,person,0.632611,306,486,507,900,406,693,406,900,1445,0,7130.75,0,1
2026-07-07 18:21:30,1446,2,0,person,0.650583,1455,558,1716,900,1585,729,1585,900,1447,0,5662.84,1,1
2026-07-07 18:21:30,1447,1,0,person,0.621828,300,483,507,903,403,693,403,903,1446,0,7133.75,0,1
2026-07-07 18:21:30,1447,2,0,person,0.650583,1455,558,1707,906,1581,732,1581,906,1448,0,5667.84,0,1
2026-07-07 18:21:30,1448,1,0,person,0.632611,306,483,507,897,406,690,406,897,1447,0,7137.99,0,1
2026-07-07 18:21:30,1448,2,0,person,0.646988,1455,558,1716,897,1585,727,1585,897,1449,0,5674.24,0,1
2026-07-07 18:21:30,1449,1,0,person,0.618233,306,483,507,897,406,690,406,897,1448,0,7137.99,1,1
2026-07-07 18:21:30,1449,2,0,person,0.690121,1455,558,1704,903,1579,730,1579,903,1450,0,5680.95,0,1
2026-07-07 18:21:30,1450,1,0,person,0.618233,300,486,507,903,403,694,403,903,1449,0,7142.99,0,1
2026-07-07 18:21:30,1450,2,0,person,0.636205,1455,558,1707,906,1581,732,1581,906,1451,0,5683.78,0,1
2026-07-07 18:21:30,1451,1,0,person,0.632611,303,486,510,903,406,694,406,903,1450,0,7145.99,0,1
2026-07-07 18:21:30,1451,2,0,person,0.585884,1455,561,1716,897,1585,729,1585,897,1452,0,5688.78,0,1
2026-07-07 18:21:30,1452,1,0,person,0.650583,300,483,510,897,405,690,405,897,1451,0,7150.12,0,1
2026-07-07 18:21:30,1452,2,0,person,0.578695,1455,558,1725,897,1590,727,1590,897,1453,0,5694.17,0,1
2026-07-07 18:21:31,1453,1,0,person,0.639799,303,483,510,897,406,690,406,897,1452,0,7151.12,1,1
2026-07-07 18:21:31,1453,2,0,person,0.585884,1455,558,1719,903,1587,730,1587,903,1454,0,5698.41,0,1
2026-07-07 18:21:31,1454,1,0,person,0.629016,303,483,507,903,405,693,405,903,1453,0,7154.28,0,1
2026-07-07 18:21:31,1454,2,0,person,0.560723,1458,558,1764,903,1611,730,1611,903,1455,0,5722.41,0,1
2026-07-07 18:21:31,1455,1,0,person,0.632611,303,486,510,897,406,691,406,897,1454,0,7156.51,0,1
2026-07-07 18:21:31,1455,2,0,person,0.636205,1455,561,1713,903,1584,732,1584,903,1456,0,5749.48,0,1
2026-07-07 18:21:31,1456,1,0,person,0.639799,303,486,507,900,405,693,405,900,1455,0,7158.75,0,1
2026-07-07 18:21:31,1456,2,0,person,0.564317,1458,561,1725,900,1591,730,1591,900,1457,0,5756.76,0,1
2026-07-07 18:21:31,1457,1,0,person,0.657771,297,486,510,900,403,693,403,900,1456,0,7160.75,0,1
2026-07-07 18:21:31,1457,2,0,person,0.54994,1455,561,1719,903,1587,732,1587,903,1458,0,5761.23,0,1
2026-07-07 18:21:31,1458,1,0,person,0.643394,306,486,507,903,406,694,406,903,1457,0,7163.91,0,1
2026-07-07 18:21:31,1458,2,0,person,0.578695,1455,561,1722,903,1588,732,1588,903,1459,0,5762.23,1,1
2026-07-07 18:21:31,1459,1,0,person,0.650583,303,486,507,900,405,693,405,900,1458,0,7165.33,1,1
2026-07-07 18:21:31,1459,2,0,person,0.603856,1455,558,1719,903,1587,730,1587,903,1460,0,5764.47,0,1
2026-07-07 18:21:31,1460,1,0,person,0.679338,303,483,507,906,405,694,405,906,1459,0,7166.33,2,1
2026-07-07 18:21:31,1460,2,0,person,0.596667,1455,561,1722,900,1588,730,1588,900,1461,0,5765.47,1,1
2026-07-07 18:21:31,1461,1,0,person,0.704498,303,486,507,906,405,696,405,906,1460,0,7168.33,0,1
2026-07-07 18:21:31,1461,2,0,person,0.564317,1458,561,1719,900,1588,730,1588,900,1462,0,5765.47,2,1
2026-07-07 18:21:31,1462,1,0,person,0.679338,303,486,507,903,405,694,405,903,1461,0,7170.33,0,1
2026-07-07 18:21:31,1462,2,0,person,0.611044,1455,561,1716,903,1585,732,1585,903,1463,0,5769.08,0,1
2026-07-07 18:21:31,1463,1,0,person,0.66496,303,486,507,906,405,696,405,906,1462,0,7172.33,0,1
2026-07-07 18:21:31,1463,2,0,person,0.589478,1458,561,1719,903,1588,732,1588,903,1464,0,5772.08,0,1
2026-07-07 18:21:31,1464,1,0,person,0.675743,303,483,507,906,405,694,405,906,1463,0,7174.33,0,1
2026-07-07 18:21:31,1464,2,0,person,0.593073,1455,561,1713,903,1584,732,1584,903,1465,0,5776.08,0,1
2026-07-07 18:21:31,1465,1,0,person,0.66496,303,486,507,903,405,694,405,903,1464,0,7174.33,1,1
2026-07-07 18:21:31,1465,2,0,person,0.524779,1455,561,1716,903,1585,732,1585,903,1466,0,5777.08,1,1
2026-07-07 18:21:31,1466,1,0,person,0.632611,291,483,510,900,400,691,400,900,1465,0,7180.16,0,1
2026-07-07 18:21:31,1466,2,0,person,0.603856,1455,561,1719,900,1587,730,1587,900,1467,0,5779.9,0,1
2026-07-07 18:21:32,1467,1,0,person,0.66496,300,483,507,903,403,693,403,903,1466,0,7183.76,0,1
2026-07-07 18:21:32,1467,2,0,person,0.54994,1458,558,1722,900,1590,729,1590,900,1468,0,5783.07,0,1
2026-07-07 18:21:32,1468,1,0,person,0.643394,297,483,507,906,402,694,402,906,1467,0,7185.18,1,1
2026-07-07 18:21:32,1468,2,0,person,0.524779,1458,558,1767,900,1612,729,1612,900,1469,0,5805.07,0,1
2026-07-07 18:21:32,1469,1,0,person,0.661366,303,486,507,903,405,694,405,903,1468,0,7188.18,0,1
2026-07-07 18:21:32,1469,2,0,person,0.54994,1461,558,1764,894,1612,726,1612,894,1470,0,5808.07,0,1
2026-07-07 18:21:32,1470,1,0,person,0.654177,306,483,507,900,406,691,406,900,1469,0,7191.34,0,1
2026-07-07 18:21:32,1470,2,0,person,0.539157,1455,561,1713,906,1584,733,1584,906,1471,0,5836.93,0,1
2026-07-07 18:21:32,1471,1,0,person,0.668554,306,486,507,900,406,693,406,900,1470,0,7193.34,0,1
2026-07-07 18:21:32,1471,2,0,person,0.546346,1455,561,1722,903,1588,732,1588,903,1472,0,5841.05,0,1
2026-07-07 18:21:32,1472,1,0,person,0.686526,303,486,507,900,405,693,405,900,1471,0,7194.34,1,1
2026-07-07 18:21:32,1472,2,0,person,0.560723,1455,558,1716,897,1585,727,1585,897,1473,0,5846.88,0,1
2026-07-07 18:21:32,1473,1,0,person,0.675743,309,486,507,891,408,688,408,891,1472,0,7200.17,0,1
2026-07-07 18:21:32,1473,2,0,person,0.560723,1455,561,1716,903,1585,732,1585,903,1474,0,5851.88,0,1
2026-07-07 18:21:32,1474,1,0,person,0.679338,303,486,507,903,405,694,405,903,1473,0,7206.88,0,1
2026-07-07 18:21:32,1474,2,0,person,0.54994,1455,561,1716,903,1585,732,1585,903,1475,0,5851.88,1,1
2026-07-07 18:21:32,1475,1,0,person,0.66496,303,486,510,903,406,694,406,903,1474,0,7207.88,1,1
2026-07-07 18:21:32,1475,2,0,person,0.503213,1458,558,1722,897,1590,727,1590,897,1476,0,5858.95,0,1
2026-07-07 18:21:32,1476,1,0,person,0.650583,300,486,507,900,403,693,403,900,1475,0,7211.04,0,1
2026-07-07 18:21:32,1476,2,0,person,0.553534,1455,561,1722,897,1588,729,1588,897,1477,0,5861.78,0,1
2026-07-07 18:21:32,1477,1,0,person,0.661366,303,486,507,903,405,694,405,903,1476,0,7213.28,0,1
2026-07-07 18:21:32,1477,2,0,person,0.560723,1458,561,1722,897,1590,729,1590,897,1478,0,5863.78,0,1
2026-07-07 18:21:32,1478,1,0,person,0.675743,303,486,507,900,405,693,405,900,1477,0,7214.28,1,1
2026-07-07 18:21:32,1478,2,0,person,0.553534,1455,558,1770,906,1612,732,1612,906,1479,0,5885.99,0,1
2026-07-07 18:21:32,1479,1,0,person,0.66496,303,483,507,900,405,691,405,900,1478,0,7216.28,0,1
2026-07-07 18:21:32,1479,2,0,person,0.560723,1455,558,1767,903,1611,730,1611,903,1480,0,5888.22,0,1
2026-07-07 18:21:32,1480,1,0,person,0.672149,303,486,507,900,405,693,405,900,1479,0,7218.28,0,1
2026-07-07 18:21:32,1480,2,0,person,0.560723,1452,558,1767,903,1609,730,1609,903,1481,0,5890.22,0,1
2026-07-07 18:21:32,1481,1,0,person,0.661366,297,483,507,900,402,691,402,900,1480,0,7221.88,0,1
2026-07-07 18:21:32,1481,2,0,person,0.578695,1455,561,1719,903,1587,732,1587,903,1482,0,5912.31,0,1
2026-07-07 18:21:33,1482,1,0,person,0.672149,303,483,507,903,405,693,405,903,1481,0,7225.49,0,1
2026-07-07 18:21:33,1482,2,0,person,0.578695,1455,558,1722,897,1588,727,1588,897,1483,0,5917.41,0,1
2026-07-07 18:21:33,1483,1,0,person,0.66496,303,483,507,897,405,690,405,897,1482,0,7228.49,0,1
2026-07-07 18:21:33,1483,2,0,person,0.603856,1455,558,1725,897,1590,727,1590,897,1484,0,5919.41,0,1
2026-07-07 18:21:33,1484,1,0,person,0.672149,303,486,507,900,405,693,405,900,1483,0,7231.49,0,1
2026-07-07 18:21:33,1484,2,0,person,0.582289,1455,561,1716,906,1585,733,1585,906,1485,0,5927.22,0,1
2026-07-07 18:21:33,1485,1,0,person,0.66496,303,486,507,903,405,694,405,903,1484,0,7232.49,1,1
2026-07-07 18:21:33,1485,2,0,person,0.593073,1455,561,1719,903,1587,732,1587,903,1486,0,5929.46,0,1
2026-07-07 18:21:33,1486,1,0,person,0.643394,294,483,507,897,400,690,400,897,1485,0,7238.89,0,1
2026-07-07 18:21:33,1486,2,0,person,0.571506,1455,561,1716,906,1585,733,1585,906,1487,0,5931.69,0,1
2026-07-07 18:21:33,1487,1,0,person,0.697309,303,483,507,900,405,691,405,900,1486,0,7243.99,0,1
2026-07-07 18:21:33,1487,2,0,person,0.542751,1455,558,1725,903,1590,730,1590,903,1488,0,5937.52,0,1
2026-07-07 18:21:33,1488,1,0,person,0.661366,300,483,510,900,405,691,405,900,1487,0,7243.99,1,1
2026-07-07 18:21:33,1488,2,0,person,0.560723,1455,558,1722,897,1588,727,1588,897,1489,0,5941.13,0,1
2026-07-07 18:21:33,1489,1,0,person,0.672149,303,486,507,900,405,693,405,900,1488,0,7245.99,0,1
2026-07-07 18:21:33,1489,2,0,person,0.578695,1455,561,1722,897,1588,729,1588,897,1490,0,5943.13,0,1
2026-07-07 18:21:33,1490,1,0,person,0.643394,309,483,507,885,408,684,408,885,1489,0,7255.48,0,1
2026-07-07 18:21:33,1490,2,0,person,0.589478,1455,561,1713,903,1584,732,1584,903,1491,0,5948.13,0,1
2026-07-07 18:21:33,1491,1,0,person,0.672149,309,486,507,897,408,691,408,897,1490,0,7262.48,0,1
2026-07-07 18:21:33,1491,2,0,person,0.578695,1455,561,1716,903,1585,732,1585,903,1492,0,5949.13,1,1
2026-07-07 18:21:33,1492,1,0,person,0.654177,309,483,507,894,408,688,408,894,1491,0,7265.48,0,1
2026-07-07 18:21:33,1492,2,0,person,0.596667,1458,561,1716,903,1587,732,1587,903,1493,0,5951.13,0,1
2026-07-07 18:21:33,1493,1,0,person,0.661366,309,483,507,897,408,690,408,897,1492,0,7267.48,0,1
2026-07-07 18:21:33,1493,2,0,person,0.621828,1458,561,1713,903,1585,732,1585,903,1494,0,5953.13,0,1
2026-07-07 18:21:33,1494,1,0,person,0.646988,309,483,507,897,408,690,408,897,1493,0,7267.48,1,1
2026-07-07 18:21:33,1494,2,0,person,0.603856,1455,561,1713,903,1584,732,1584,903,1495,0,5954.13,1,1
2026-07-07 18:21:33,1495,1,0,person,0.657771,306,486,507,900,406,693,406,900,1494,0,7271.08,0,1
2026-07-07 18:21:33,1495,2,0,person,0.636205,1455,561,1713,903,1584,732,1584,903,1496,0,5954.13,2,1
2026-07-07 18:21:33,1496,1,0,person,0.66496,309,483,507,900,408,691,408,900,1495,0,7273.91,0,1
2026-07-07 18:21:33,1496,2,0,person,0.643394,1455,561,1710,903,1582,732,1582,903,1497,0,5956.13,0,1
2026-07-07 18:21:34,1497,1,0,person,0.643394,306,483,507,900,406,691,406,900,1496,0,7275.91,0,1
2026-07-07 18:21:34,1497,2,0,person,0.625422,1455,561,1710,903,1582,732,1582,903,1498,0,5956.13,1,1
2026-07-07 18:21:34,1498,1,0,person,0.650583,312,483,507,888,409,685,409,888,1497,0,7282.62,0,1
2026-07-07 18:21:34,1498,2,0,person,0.646988,1455,561,1713,903,1584,732,1584,903,1499,0,5958.13,0,1
2026-07-07 18:21:34,1499,1,0,person,0.657771,309,483,507,897,408,690,408,897,1498,0,7287.72,0,1
2026-07-07 18:21:34,1499,2,0,person,0.646988,1455,561,1713,900,1584,730,1584,900,1500,0,5960.13,0,1
2026-07-07 18:21:34,1500,1,0,person,0.657771,309,483,507,900,408,691,408,900,1499,0,7288.72,1,1
2026-07-07 18:21:34,1500,2,0,person,0.639799,1458,561,1713,900,1585,730,1585,900,1501,0,5961.13,1,1
2026-07-07 18:21:34,1501,1,0,person,0.66496,312,483,507,894,409,688,409,894,1500,0,7291.88,0,1
2026-07-07 18:21:34,1501,2,0,person,0.636205,1455,561,1713,900,1584,730,1584,900,1502,0,5962.13,2,1
2026-07-07 18:21:34,1502,1,0,person,0.646988,312,483,507,900,409,691,409,900,1501,0,7294.88,0,1
2026-07-07 18:21:34,1502,2,0,person,0.629016,1455,561,1713,903,1584,732,1584,903,1503,0,5964.13,0,1
2026-07-07 18:21:34,1503,1,0,person,0.661366,315,480,507,897,411,688,411,897,1502,0,7298.48,0,1
2026-07-07 18:21:34,1503,2,0,person,0.632611,1458,561,1713,903,1585,732,1585,903,1504,0,5965.13,1,1
2026-07-07 18:21:34,1504,1,0,person,0.657771,315,483,507,885,411,684,411,885,1503,0,7302.48,0,1
2026-07-07 18:21:34,1504,2,0,person,0.629016,1455,558,1713,903,1584,730,1584,903,1505,0,5967.37,0,1
2026-07-07 18:21:34,1505,1,0,person,0.668554,318,477,507,876,412,676,412,876,1504,0,7310.55,0,1
2026-07-07 18:21:34,1505,2,0,person,0.625422,1455,561,1713,903,1584,732,1584,903,1506,0,5969.37,0,1
2026-07-07 18:21:34,1506,1,0,person,0.690121,321,477,510,876,415,676,415,876,1505,0,7313.55,0,1
2026-07-07 18:21:34,1506,2,0,person,0.636205,1455,561,1713,903,1584,732,1584,903,1507,0,5969.37,1,1
2026-07-07 18:21:34,1507,1,0,person,0.679338,318,477,510,894,414,685,414,894,1506,0,7322.6,0,1
2026-07-07 18:21:34,1507,2,0,person,0.621828,1455,558,1710,900,1582,729,1582,900,1508,0,5972.97,0,1
2026-07-07 18:21:34,1508,1,0,person,0.682932,321,477,507,894,414,685,414,894,1507,0,7322.6,1,1
2026-07-07 18:21:34,1508,2,0,person,0.654177,1458,561,1713,903,1585,732,1585,903,1509,0,5977.21,0,1
2026-07-07 18:21:34,1509,1,0,person,0.686526,321,474,507,897,414,685,414,897,1508,0,7322.6,2,1
2026-07-07 18:21:34,1509,2,0,person,0.646988,1458,561,1713,903,1585,732,1585,903,1510,0,5977.21,1,1
2026-07-07 18:21:34,1510,1,0,person,0.686526,321,474,510,894,415,684,415,894,1509,0,7324.02,3,1
2026-07-07 18:21:34,1510,2,0,person,0.603856,1458,561,1710,903,1584,732,1584,903,1511,0,5978.21,2,1
2026-07-07 18:21:34,1511,1,0,person,0.650583,321,474,507,879,414,676,414,879,1510,0,7332.08,0,1
2026-07-07 18:21:34,1511,2,0,person,0.661366,1455,558,1713,903,1584,730,1584,903,1512,0,5980.21,0,1
2026-07-07 18:21:35,1512,1,0,person,0.657771,321,471,507,897,414,684,414,897,1511,0,7340.08,0,1
2026-07-07 18:21:35,1512,2,0,person,0.650583,1458,561,1710,900,1584,730,1584,900,1513,0,5980.21,1,1
2026-07-07 18:21:35,1513,1,0,person,0.650583,321,471,507,900,414,685,414,900,1512,0,7341.08,1,1
2026-07-07 18:21:35,1513,2,0,person,0.646988,1458,558,1710,900,1584,729,1584,900,1514,0,5981.21,2,1
2026-07-07 18:21:35,1514,1,0,person,0.657771,321,474,507,900,414,687,414,900,1513,0,7343.08,0,1
2026-07-07 18:21:35,1514,2,0,person,0.646988,1455,558,1713,903,1584,730,1584,903,1515,0,5982.21,3,1
2026-07-07 18:21:35,1515,1,0,person,0.646988,321,471,507,900,414,685,414,900,1514,0,7345.08,0,1
2026-07-07 18:21:35,1515,2,0,person,0.636205,1455,558,1713,903,1584,730,1584,903,1516,0,5982.21,4,1
2026-07-07 18:21:35,1516,1,0,person,0.661366,321,471,507,900,414,685,414,900,1515,0,7345.08,1,1
2026-07-07 18:21:35,1516,2,0,person,0.614639,1455,561,1713,903,1584,732,1584,903,1517,0,5984.21,1,1
2026-07-07 18:21:35,1517,1,0,person,0.621828,321,471,510,897,415,684,415,897,1516,0,7346.49,2,1
2026-07-07 18:21:35,1517,2,0,person,0.603856,1455,558,1713,903,1584,730,1584,903,1518,0,5986.21,0,1
2026-07-07 18:21:35,1518,1,0,person,0.621828,321,471,507,903,414,687,414,903,1517,0,7349.65,0,1
2026-07-07 18:21:35,1518,2,0,person,0.60745,1455,561,1716,900,1585,730,1585,900,1519,0,5987.21,1,1
2026-07-07 18:21:35,1519,1,0,person,0.603856,321,474,510,894,415,684,415,894,1518,0,7352.82,0,1
2026-07-07 18:21:35,1519,2,0,person,0.553534,1455,558,1722,894,1588,726,1588,894,1520,0,5992.21,0,1
2026-07-07 18:21:35,1520,1,0,person,0.60745,324,474,507,885,415,679,415,885,1519,0,7357.82,0,1
2026-07-07 18:21:35,1520,2,0,person,0.600261,1455,558,1722,894,1588,726,1588,894,1521,0,5992.21,1,1
2026-07-07 18:21:35,1521,1,0,person,0.611044,321,474,510,894,415,684,415,894,1520,0,7362.82,0,1
2026-07-07 18:21:35,1521,2,0,person,0.589478,1455,558,1719,894,1587,726,1587,894,1522,0,5993.21,2,1
